Time[s];Supply_P[bar];Exhaust_P[bar];R1_P[bar];V1_P[bar];V2_P[bar];T1_P[bar]
17.4632;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4642;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4652;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4662;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4672;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4682;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4692;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4702;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4712;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4722;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4732;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4742;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4752;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4762;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4772;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4782;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4792;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4802;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4812;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4822;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4832;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4842;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4852;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4862;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4872;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4882;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4892;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4902;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4912;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4922;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4932;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4942;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4952;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4962;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4972;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4982;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.4992;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5002;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5012;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5022;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5032;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5042;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5052;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5062;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5072;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5082;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5092;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5102;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5112;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5122;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5132;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5142;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5152;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5162;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5172;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5182;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5192;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5202;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5212;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5222;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5232;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5242;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5252;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5262;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5272;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5282;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5292;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5302;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5312;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5322;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5332;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5342;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5352;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5362;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5372;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5382;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5392;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5402;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5412;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5422;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5432;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5442;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5452;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5462;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5472;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5482;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5492;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5502;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5512;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5522;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5532;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5542;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5552;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5562;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5572;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5582;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5592;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5602;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5612;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5622;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5632;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5642;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5652;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5662;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5672;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5682;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5692;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5702;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5712;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5722;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5732;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5742;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5752;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5762;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5772;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5782;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5792;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5802;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5812;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5822;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5832;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5842;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5852;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5862;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5872;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5882;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5892;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5902;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5912;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5922;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5932;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5942;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5952;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5962;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5972;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5982;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.5992;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6002;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6012;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6022;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6032;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6042;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6052;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6062;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6072;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6082;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6092;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6102;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6112;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6122;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6132;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6142;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6152;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6162;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6172;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6182;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6192;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6202;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6212;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6222;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6232;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6242;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6252;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6262;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6272;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6282;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6292;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6302;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6312;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6322;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6332;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6342;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6352;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6362;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6372;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6382;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6392;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6402;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6412;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6422;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6432;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6442;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6452;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6462;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6472;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6482;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6492;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6502;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6512;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6522;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6532;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6542;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6552;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6562;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6572;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6582;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6592;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6602;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6612;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6622;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6632;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6642;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6652;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6662;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6672;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6682;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6692;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6702;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6712;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6722;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6732;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6742;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6752;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6762;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6772;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6782;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6792;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6802;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6812;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6822;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6832;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6842;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6852;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6862;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6872;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6882;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6892;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6902;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6912;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6922;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6932;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6942;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6952;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6962;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6972;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6982;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.6992;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7002;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7012;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7022;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7032;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7042;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7052;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7062;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7072;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7082;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7092;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7102;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7112;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7122;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7132;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7142;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7152;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7162;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7172;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7182;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7192;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7202;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7212;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7222;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7232;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7242;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7252;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7262;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7272;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7282;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7292;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7302;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7312;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7322;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7332;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7342;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7352;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7362;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7372;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7382;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7392;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7402;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7412;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7422;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7432;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7442;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7452;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7462;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7472;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7482;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7492;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7502;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7512;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7522;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7532;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7542;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7552;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7562;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7572;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7582;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7592;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7602;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7612;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7622;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7632;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7642;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7652;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7662;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7672;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7682;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7692;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7702;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7712;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7722;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7732;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7742;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7752;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7762;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7772;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7782;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7792;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7802;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7812;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7822;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7832;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7842;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7852;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7862;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7872;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7882;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7892;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7902;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7912;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7922;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7932;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7942;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7952;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7962;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7972;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7982;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.7992;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8002;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8012;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8022;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8032;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8042;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8052;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8062;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8072;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8082;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8092;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8102;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8112;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8122;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8132;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8142;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8152;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8162;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8172;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8182;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8192;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8202;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8212;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8222;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8232;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8242;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8252;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8262;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8272;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8282;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8292;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8302;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8312;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8322;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8332;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8342;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8352;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8362;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8372;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8382;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8392;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8402;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8412;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8422;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8432;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8442;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8452;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8462;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8472;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8482;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8492;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8502;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8512;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8522;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8532;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8542;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8552;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8562;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8572;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8582;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8592;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
17.8602;6.0000;0.0000;6.0000;0.0000;0.0000;0.6779
